"","X","province","date","confirmed","deaths","recovered","ID","confrate","dthrate","rcvrdrate","Lat","Long"
"1424",1424,"Faryab","2020-04-11",3,0,3,14,0,0,0,35.908078013,64.815849248
"1425",1425,"Faryab","2020-04-10",3,0,3,14,0,0,0,35.908078013,64.815849248
"1426",1426,"Faryab","2020-04-09",3,0,3,14,0,0,0,35.908078013,64.815849248
"1427",1427,"Faryab","2020-04-08",3,0,3,14,0,0,0,35.908078013,64.815849248
"1428",1428,"Faryab","2020-04-07",3,0,3,14,0,0,0,35.908078013,64.815849248
"1429",1429,"Faryab","2020-04-06",3,0,3,14,2,0,2,35.908078013,64.815849248
"1430",1430,"Faryab","2020-04-05",1,0,1,14,0,0,0,35.908078013,64.815849248
"1431",1431,"Faryab","2020-04-04",1,0,1,14,1,0,1,35.908078013,64.815849248
"1432",1432,"Faryab","2020-04-03",0,0,0,14,0,0,0,35.908078013,64.815849248
"1433",1433,"Faryab","2020-04-02",0,0,0,14,0,0,0,35.908078013,64.815849248
"1434",1434,"Faryab","2020-04-01",0,0,0,14,0,0,0,35.908078013,64.815849248
"1435",1435,"Faryab","2020-03-31",0,0,0,14,0,0,0,35.908078013,64.815849248
"1436",1436,"Faryab","2020-03-30",0,0,0,14,0,0,0,35.908078013,64.815849248
"1437",1437,"Faryab","2020-03-29",0,0,0,14,0,0,0,35.908078013,64.815849248
"1438",1438,"Faryab","2020-03-28",0,0,0,14,0,0,0,35.908078013,64.815849248
"1439",1439,"Faryab","2020-03-27",0,0,0,14,0,0,0,35.908078013,64.815849248
"1440",1440,"Faryab","2020-03-26",0,0,0,14,0,0,0,35.908078013,64.815849248
"1441",1441,"Faryab","2020-03-25",0,0,0,14,0,0,0,35.908078013,64.815849248
"1442",1442,"Faryab","2020-03-24",0,0,0,14,0,0,0,35.908078013,64.815849248
"1443",1443,"Faryab","2020-03-23",0,0,0,14,0,0,0,35.908078013,64.815849248
"1444",1444,"Faryab","2020-03-22",0,0,0,14,0,0,0,35.908078013,64.815849248
"1445",1445,"Faryab","2020-03-21",0,0,0,14,0,0,0,35.908078013,64.815849248
"1446",1446,"Faryab","2020-03-20",0,0,0,14,0,0,0,35.908078013,64.815849248
"1447",1447,"Faryab","2020-03-19",0,0,0,14,0,0,0,35.908078013,64.815849248
"1448",1448,"Faryab","2020-03-18",0,0,0,14,0,0,0,35.908078013,64.815849248
"1449",1449,"Faryab","2020-03-17",0,0,0,14,0,0,0,35.908078013,64.815849248
"1450",1450,"Faryab","2020-03-16",0,0,0,14,0,0,0,35.908078013,64.815849248
"1451",1451,"Faryab","2020-03-15",0,0,0,14,0,0,0,35.908078013,64.815849248
"1452",1452,"Faryab","2020-03-14",0,0,0,14,0,0,0,35.908078013,64.815849248
"1453",1453,"Faryab","2020-03-13",0,0,0,14,0,0,0,35.908078013,64.815849248
"1454",1454,"Faryab","2020-03-12",0,0,0,14,0,0,0,35.908078013,64.815849248
"1455",1455,"Faryab","2020-03-11",0,0,0,14,0,0,0,35.908078013,64.815849248
"1456",1456,"Faryab","2020-03-10",0,0,0,14,0,0,0,35.908078013,64.815849248
"1457",1457,"Faryab","2020-03-09",0,0,0,14,0,0,0,35.908078013,64.815849248
"1458",1458,"Faryab","2020-03-08",0,0,0,14,0,0,0,35.908078013,64.815849248
"1459",1459,"Faryab","2020-03-07",0,0,0,14,0,0,0,35.908078013,64.815849248
"1460",1460,"Faryab","2020-03-06",0,0,0,14,0,0,0,35.908078013,64.815849248
"1461",1461,"Faryab","2020-03-05",0,0,0,14,0,0,0,35.908078013,64.815849248
"1462",1462,"Faryab","2020-03-04",0,0,0,14,0,0,0,35.908078013,64.815849248
"1463",1463,"Faryab","2020-03-03",0,0,0,14,0,0,0,35.908078013,64.815849248
"1464",1464,"Faryab","2020-03-02",0,0,0,14,0,0,0,35.908078013,64.815849248
"1465",1465,"Faryab","2020-03-01",0,0,0,14,0,0,0,35.908078013,64.815849248
"1466",1466,"Faryab","2020-02-29",0,0,0,14,0,0,0,35.908078013,64.815849248
"1467",1467,"Faryab","2020-02-28",0,0,0,14,0,0,0,35.908078013,64.815849248
"1468",1468,"Faryab","2020-02-27",0,0,0,14,0,0,0,35.908078013,64.815849248
"1469",1469,"Faryab","2020-02-26",0,0,0,14,0,0,0,35.908078013,64.815849248
"1470",1470,"Faryab","2020-02-25",0,0,0,14,NA,NA,NA,35.908078013,64.815849248
"1471",1471,"MaidanWardak","2020-05-04",20,1,1,13,0,0,1,34.38789024,68.8572758
"1472",1472,"MaidanWardak","2020-05-03",20,1,0,13,7,0,0,34.38789024,68.8572758
"1473",1473,"MaidanWardak","2020-05-02",13,1,0,13,0,0,0,34.38789024,68.8572758
"1474",1474,"MaidanWardak","2020-05-01",13,1,0,13,3,0,0,34.38789024,68.8572758
"1475",1475,"MaidanWardak","2020-04-30",10,1,0,13,3,1,0,34.38789024,68.8572758
"1476",1476,"MaidanWardak","2020-04-29",7,0,0,13,0,0,0,34.38789024,68.8572758
"1477",1477,"MaidanWardak","2020-04-28",7,0,0,13,2,0,0,34.38789024,68.8572758
"1478",1478,"MaidanWardak","2020-04-27",5,0,0,13,0,0,0,34.38789024,68.8572758
"1479",1479,"MaidanWardak","2020-04-26",5,0,0,13,0,0,0,34.38789024,68.8572758
"1480",1480,"MaidanWardak","2020-04-25",5,0,0,13,1,0,0,34.38789024,68.8572758
"1481",1481,"MaidanWardak","2020-04-24",4,0,0,13,0,0,0,34.38789024,68.8572758
"1482",1482,"MaidanWardak","2020-04-23",4,0,0,13,0,0,0,34.38789024,68.8572758
"1483",1483,"MaidanWardak","2020-04-22",4,0,0,13,0,0,0,34.38789024,68.8572758
"1484",1484,"MaidanWardak","2020-04-21",4,0,0,13,0,0,0,34.38789024,68.8572758
"1485",1485,"MaidanWardak","2020-04-20",4,0,0,13,0,0,0,34.38789024,68.8572758
"1486",1486,"MaidanWardak","2020-04-19",4,0,0,13,0,0,0,34.38789024,68.8572758
"1487",1487,"MaidanWardak","2020-04-18",4,0,0,13,0,0,0,34.38789024,68.8572758
"1488",1488,"MaidanWardak","2020-04-17",4,0,0,13,0,0,0,34.38789024,68.8572758
"1489",1489,"MaidanWardak","2020-04-16",4,0,0,13,0,0,0,34.38789024,68.8572758
"1490",1490,"MaidanWardak","2020-04-15",4,0,0,13,2,0,0,34.38789024,68.8572758
"1491",1491,"MaidanWardak","2020-04-14",2,0,0,13,0,0,0,34.38789024,68.8572758
"1492",1492,"MaidanWardak","2020-04-13",2,0,0,13,0,0,0,34.38789024,68.8572758
"1493",1493,"MaidanWardak","2020-04-12",2,0,0,13,1,0,0,34.38789024,68.8572758
"1494",1494,"MaidanWardak","2020-04-11",1,0,0,13,0,0,0,34.38789024,68.8572758
"1495",1495,"MaidanWardak","2020-04-10",1,0,0,13,0,0,0,34.38789024,68.8572758
"1496",1496,"MaidanWardak","2020-04-09",1,0,0,13,0,0,0,34.38789024,68.8572758
"1497",1497,"MaidanWardak","2020-04-08",1,0,0,13,1,0,0,34.38789024,68.8572758
"1498",1498,"MaidanWardak","2020-04-07",0,0,0,13,0,0,0,34.38789024,68.8572758
"1499",1499,"MaidanWardak","2020-04-06",0,0,0,13,0,0,0,34.38789024,68.8572758
"1500",1500,"MaidanWardak","2020-04-05",0,0,0,13,0,0,0,34.38789024,68.8572758
"1501",1501,"MaidanWardak","2020-04-04",0,0,0,13,0,0,0,34.38789024,68.8572758
"1502",1502,"MaidanWardak","2020-04-03",0,0,0,13,0,0,0,34.38789024,68.8572758
"1503",1503,"MaidanWardak","2020-04-02",0,0,0,13,0,0,0,34.38789024,68.8572758
"1504",1504,"MaidanWardak","2020-04-01",0,0,0,13,0,0,0,34.38789024,68.8572758
"1505",1505,"MaidanWardak","2020-03-31",0,0,0,13,0,0,0,34.38789024,68.8572758
"1506",1506,"MaidanWardak","2020-03-30",0,0,0,13,0,0,0,34.38789024,68.8572758
"1507",1507,"MaidanWardak","2020-03-29",0,0,0,13,0,0,0,34.38789024,68.8572758
"1508",1508,"MaidanWardak","2020-03-28",0,0,0,13,0,0,0,34.38789024,68.8572758
"1509",1509,"MaidanWardak","2020-03-27",0,0,0,13,0,0,0,34.38789024,68.8572758
"1510",1510,"MaidanWardak","2020-03-26",0,0,0,13,0,0,0,34.38789024,68.8572758
"1511",1511,"MaidanWardak","2020-03-25",0,0,0,13,0,0,0,34.38789024,68.8572758
"1512",1512,"MaidanWardak","2020-03-24",0,0,0,13,0,0,0,34.38789024,68.8572758
"1513",1513,"MaidanWardak","2020-03-23",0,0,0,13,0,0,0,34.38789024,68.8572758
"1514",1514,"MaidanWardak","2020-03-22",0,0,0,13,0,0,0,34.38789024,68.8572758
"1515",1515,"MaidanWardak","2020-03-21",0,0,0,13,0,0,0,34.38789024,68.8572758
"1516",1516,"MaidanWardak","2020-03-20",0,0,0,13,0,0,0,34.38789024,68.8572758
"1517",1517,"MaidanWardak","2020-03-19",0,0,0,13,0,0,0,34.38789024,68.8572758
"1518",1518,"MaidanWardak","2020-03-18",0,0,0,13,0,0,0,34.38789024,68.8572758
"1519",1519,"MaidanWardak","2020-03-17",0,0,0,13,0,0,0,34.38789024,68.8572758
"1520",1520,"MaidanWardak","2020-03-16",0,0,0,13,0,0,0,34.38789024,68.8572758
"1521",1521,"MaidanWardak","2020-03-15",0,0,0,13,0,0,0,34.38789024,68.8572758
"1522",1522,"MaidanWardak","2020-03-14",0,0,0,13,0,0,0,34.38789024,68.8572758
"1523",1523,"MaidanWardak","2020-03-13",0,0,0,13,0,0,0,34.38789024,68.8572758
"1524",1524,"MaidanWardak","2020-03-12",0,0,0,13,0,0,0,34.38789024,68.8572758
"1525",1525,"MaidanWardak","2020-03-11",0,0,0,13,0,0,0,34.38789024,68.8572758
"1526",1526,"MaidanWardak","2020-03-10",0,0,0,13,0,0,0,34.38789024,68.8572758
"1527",1527,"MaidanWardak","2020-03-09",0,0,0,13,0,0,0,34.38789024,68.8572758
"1528",1528,"MaidanWardak","2020-03-08",0,0,0,13,0,0,0,34.38789024,68.8572758
"1529",1529,"MaidanWardak","2020-03-07",0,0,0,13,0,0,0,34.38789024,68.8572758
"1530",1530,"MaidanWardak","2020-03-06",0,0,0,13,0,0,0,34.38789024,68.8572758
"1531",1531,"MaidanWardak","2020-03-05",0,0,0,13,0,0,0,34.38789024,68.8572758
"1532",1532,"MaidanWardak","2020-03-04",0,0,0,13,0,0,0,34.38789024,68.8572758
"1533",1533,"MaidanWardak","2020-03-03",0,0,0,13,0,0,0,34.38789024,68.8572758
"1534",1534,"MaidanWardak","2020-03-02",0,0,0,13,0,0,0,34.38789024,68.8572758
"1535",1535,"MaidanWardak","2020-03-01",0,0,0,13,0,0,0,34.38789024,68.8572758
"1536",1536,"MaidanWardak","2020-02-29",0,0,0,13,0,0,0,34.38789024,68.8572758
"1537",1537,"MaidanWardak","2020-02-28",0,0,0,13,0,0,0,34.38789024,68.8572758
"1538",1538,"MaidanWardak","2020-02-27",0,0,0,13,0,0,0,34.38789024,68.8572758
"1539",1539,"MaidanWardak","2020-02-26",0,0,0,13,0,0,0,34.38789024,68.8572758
"1540",1540,"MaidanWardak","2020-02-25",0,0,0,13,NA,NA,NA,34.38789024,68.8572758
"1541",1541,"Ghor","2020-05-04",23,0,2,12,0,0,0,34.40027375,64.9220104
"1542",1542,"Ghor","2020-05-03",23,0,2,12,10,0,0,34.40027375,64.9220104
"1543",1543,"Ghor","2020-05-02",13,0,2,12,3,0,1,34.40027375,64.9220104
"1544",1544,"Ghor","2020-05-01",10,0,1,12,0,0,0,34.40027375,64.9220104
"1545",1545,"Ghor","2020-04-30",10,0,1,12,0,0,0,34.40027375,64.9220104
"1546",1546,"Ghor","2020-04-29",10,0,1,12,0,0,0,34.40027375,64.9220104
"1547",1547,"Ghor","2020-04-28",10,0,1,12,0,0,0,34.40027375,64.9220104
"1548",1548,"Ghor","2020-04-27",10,0,1,12,5,0,0,34.40027375,64.9220104
"1549",1549,"Ghor","2020-04-26",5,0,1,12,0,0,0,34.40027375,64.9220104
"1550",1550,"Ghor","2020-04-25",5,0,1,12,2,0,0,34.40027375,64.9220104
"1551",1551,"Ghor","2020-04-24",3,0,1,12,0,0,0,34.40027375,64.9220104
"1552",1552,"Ghor","2020-04-23",3,0,1,12,0,0,0,34.40027375,64.9220104
"1553",1553,"Ghor","2020-04-22",3,0,1,12,0,0,0,34.40027375,64.9220104
"1554",1554,"Ghor","2020-04-21",3,0,1,12,0,0,0,34.40027375,64.9220104
"1555",1555,"Ghor","2020-04-20",3,0,1,12,0,0,0,34.40027375,64.9220104
"1556",1556,"Ghor","2020-04-19",3,0,1,12,0,0,0,34.40027375,64.9220104
"1557",1557,"Ghor","2020-04-18",3,0,1,12,0,0,0,34.40027375,64.9220104
"1558",1558,"Ghor","2020-04-17",3,0,1,12,0,0,1,34.40027375,64.9220104
"1559",1559,"Ghor","2020-04-16",3,0,0,12,0,0,0,34.40027375,64.9220104
"1560",1560,"Ghor","2020-04-15",3,0,0,12,0,0,0,34.40027375,64.9220104
"1561",1561,"Ghor","2020-04-14",3,0,0,12,0,0,0,34.40027375,64.9220104
"1562",1562,"Ghor","2020-04-13",3,0,0,12,0,0,0,34.40027375,64.9220104
"1563",1563,"Ghor","2020-04-12",3,0,0,12,0,0,0,34.40027375,64.9220104
"1564",1564,"Ghor","2020-04-11",3,0,0,12,1,0,0,34.40027375,64.9220104
"1565",1565,"Ghor","2020-04-10",2,0,0,12,1,0,0,34.40027375,64.9220104
"1566",1566,"Ghor","2020-04-09",1,0,0,12,0,0,0,34.40027375,64.9220104
"1567",1567,"Ghor","2020-04-08",1,0,0,12,0,0,0,34.40027375,64.9220104
"1568",1568,"Ghor","2020-04-07",1,0,0,12,0,0,0,34.40027375,64.9220104
"1569",1569,"Ghor","2020-04-06",1,0,0,12,0,0,0,34.40027375,64.9220104
"1570",1570,"Ghor","2020-04-05",1,0,0,12,0,0,0,34.40027375,64.9220104
"1571",1571,"Ghor","2020-04-04",1,0,0,12,0,0,0,34.40027375,64.9220104
"1572",1572,"Ghor","2020-04-03",1,0,0,12,0,0,0,34.40027375,64.9220104
"1573",1573,"Ghor","2020-04-02",1,0,0,12,0,0,0,34.40027375,64.9220104
"1574",1574,"Ghor","2020-04-01",1,0,0,12,0,0,0,34.40027375,64.9220104
"1575",1575,"Ghor","2020-03-31",1,0,0,12,0,0,0,34.40027375,64.9220104
"1576",1576,"Ghor","2020-03-30",1,0,0,12,0,0,0,34.40027375,64.9220104
"1577",1577,"Ghor","2020-03-29",1,0,0,12,0,0,0,34.40027375,64.9220104
"1578",1578,"Ghor","2020-03-28",1,0,0,12,0,0,0,34.40027375,64.9220104
"1579",1579,"Ghor","2020-03-27",1,0,0,12,0,0,0,34.40027375,64.9220104
"1580",1580,"Ghor","2020-03-26",1,0,0,12,0,0,0,34.40027375,64.9220104
"1581",1581,"Ghor","2020-03-25",1,0,0,12,0,0,0,34.40027375,64.9220104
"1582",1582,"Ghor","2020-03-24",1,0,0,12,0,0,0,34.40027375,64.9220104
"1583",1583,"Ghor","2020-03-23",1,0,0,12,1,0,0,34.40027375,64.9220104
"1584",1584,"Ghor","2020-03-22",0,0,0,12,0,0,0,34.40027375,64.9220104
"1585",1585,"Ghor","2020-03-21",0,0,0,12,0,0,0,34.40027375,64.9220104
"1586",1586,"Ghor","2020-03-20",0,0,0,12,0,0,0,34.40027375,64.9220104
"1587",1587,"Ghor","2020-03-19",0,0,0,12,0,0,0,34.40027375,64.9220104
"1588",1588,"Ghor","2020-03-18",0,0,0,12,0,0,0,34.40027375,64.9220104
"1589",1589,"Ghor","2020-03-17",0,0,0,12,0,0,0,34.40027375,64.9220104
"1590",1590,"Ghor","2020-03-16",0,0,0,12,0,0,0,34.40027375,64.9220104
"1591",1591,"Ghor","2020-03-15",0,0,0,12,0,0,0,34.40027375,64.9220104
"1592",1592,"Ghor","2020-03-14",0,0,0,12,0,0,0,34.40027375,64.9220104
"1593",1593,"Ghor","2020-03-13",0,0,0,12,0,0,0,34.40027375,64.9220104
"1594",1594,"Ghor","2020-03-12",0,0,0,12,0,0,0,34.40027375,64.9220104
"1595",1595,"Ghor","2020-03-11",0,0,0,12,0,0,0,34.40027375,64.9220104
"1596",1596,"Ghor","2020-03-10",0,0,0,12,0,0,0,34.40027375,64.9220104
"1597",1597,"Ghor","2020-03-09",0,0,0,12,0,0,0,34.40027375,64.9220104
"1598",1598,"Ghor","2020-03-08",0,0,0,12,0,0,0,34.40027375,64.9220104
"1599",1599,"Ghor","2020-03-07",0,0,0,12,0,0,0,34.40027375,64.9220104
"1600",1600,"Ghor","2020-03-06",0,0,0,12,0,0,0,34.40027375,64.9220104
"1601",1601,"Ghor","2020-03-05",0,0,0,12,0,0,0,34.40027375,64.9220104
"1602",1602,"Ghor","2020-03-04",0,0,0,12,0,0,0,34.40027375,64.9220104
"1603",1603,"Ghor","2020-03-03",0,0,0,12,0,0,0,34.40027375,64.9220104
"1604",1604,"Ghor","2020-03-02",0,0,0,12,0,0,0,34.40027375,64.9220104
"1605",1605,"Ghor","2020-03-01",0,0,0,12,0,0,0,34.40027375,64.9220104
"1606",1606,"Ghor","2020-02-29",0,0,0,12,0,0,0,34.40027375,64.9220104
"1607",1607,"Ghor","2020-02-28",0,0,0,12,0,0,0,34.40027375,64.9220104
"1608",1608,"Ghor","2020-02-27",0,0,0,12,0,0,0,34.40027375,64.9220104
"1609",1609,"Ghor","2020-02-26",0,0,0,12,0,0,0,34.40027375,64.9220104
"1610",1610,"Ghor","2020-02-25",0,0,0,12,NA,NA,NA,34.40027375,64.9220104
"1611",1611,"Badghis","2020-05-04",19,0,2,11,0,0,0,34.96090002,63.10189932
"1612",1612,"Badghis","2020-05-03",23,0,2,11,5,0,0,34.96090002,63.10189932
"1613",1613,"Badghis","2020-05-02",18,0,2,11,0,0,0,34.96090002,63.10189932
"1614",1614,"Badghis","2020-05-01",18,0,2,11,4,0,0,34.96090002,63.10189932
"1615",1615,"Badghis","2020-04-30",14,0,2,11,4,0,0,34.96090002,63.10189932
"1616",1616,"Badghis","2020-04-29",10,0,2,11,0,0,0,34.96090002,63.10189932
"1617",1617,"Badghis","2020-04-28",10,0,2,11,1,0,0,34.96090002,63.10189932
"1618",1618,"Badghis","2020-04-27",9,0,2,11,0,0,2,34.96090002,63.10189932
"1619",1619,"Badghis","2020-04-26",9,0,0,11,6,0,0,34.96090002,63.10189932
"1620",1620,"Badghis","2020-04-25",3,0,0,11,0,0,0,34.96090002,63.10189932
"1621",1621,"Badghis","2020-04-24",3,0,0,11,0,0,0,34.96090002,63.10189932
"1622",1622,"Badghis","2020-04-23",3,0,0,11,0,0,0,34.96090002,63.10189932
"1623",1623,"Badghis","2020-04-22",3,0,0,11,0,0,0,34.96090002,63.10189932
"1624",1624,"Badghis","2020-04-21",3,0,0,11,0,0,0,34.96090002,63.10189932
"1625",1625,"Badghis","2020-04-20",3,0,0,11,0,0,0,34.96090002,63.10189932
"1626",1626,"Badghis","2020-04-19",3,0,0,11,0,0,0,34.96090002,63.10189932
"1627",1627,"Badghis","2020-04-18",3,0,0,11,0,0,0,34.96090002,63.10189932
"1628",1628,"Badghis","2020-04-17",3,0,0,11,0,0,0,34.96090002,63.10189932
"1629",1629,"Badghis","2020-04-16",3,0,0,11,0,0,0,34.96090002,63.10189932
"1630",1630,"Badghis","2020-04-15",3,0,0,11,0,0,0,34.96090002,63.10189932
"1631",1631,"Badghis","2020-04-14",3,0,0,11,0,0,0,34.96090002,63.10189932
"1632",1632,"Badghis","2020-04-13",3,0,0,11,0,0,0,34.96090002,63.10189932
"1633",1633,"Badghis","2020-04-12",3,0,0,11,0,0,0,34.96090002,63.10189932
"1634",1634,"Badghis","2020-04-11",3,0,0,11,1,0,0,34.96090002,63.10189932
"1635",1635,"Badghis","2020-04-10",2,0,0,11,1,0,0,34.96090002,63.10189932
"1636",1636,"Badghis","2020-04-09",1,0,0,11,0,0,0,34.96090002,63.10189932
"1637",1637,"Badghis","2020-04-08",1,0,0,11,0,0,0,34.96090002,63.10189932
"1638",1638,"Badghis","2020-04-07",1,0,0,11,0,0,0,34.96090002,63.10189932
"1639",1639,"Badghis","2020-04-06",1,0,0,11,0,0,0,34.96090002,63.10189932
"1640",1640,"Badghis","2020-04-05",1,0,0,11,0,0,0,34.96090002,63.10189932
"1641",1641,"Badghis","2020-04-04",1,0,0,11,0,0,0,34.96090002,63.10189932
"1642",1642,"Badghis","2020-04-03",1,0,0,11,0,0,0,34.96090002,63.10189932
"1643",1643,"Badghis","2020-04-02",1,0,0,11,0,0,0,34.96090002,63.10189932
"1644",1644,"Badghis","2020-04-01",1,0,0,11,0,0,0,34.96090002,63.10189932
"1645",1645,"Badghis","2020-03-31",1,0,0,11,0,0,0,34.96090002,63.10189932
"1646",1646,"Badghis","2020-03-30",1,0,0,11,0,0,0,34.96090002,63.10189932
"1647",1647,"Badghis","2020-03-29",1,0,0,11,0,0,0,34.96090002,63.10189932
"1648",1648,"Badghis","2020-03-28",1,0,0,11,0,0,0,34.96090002,63.10189932
"1649",1649,"Badghis","2020-03-27",1,0,0,11,0,0,0,34.96090002,63.10189932
"1650",1650,"Badghis","2020-03-26",1,0,0,11,0,0,0,34.96090002,63.10189932
"1651",1651,"Badghis","2020-03-25",1,0,0,11,0,0,0,34.96090002,63.10189932
"1652",1652,"Badghis","2020-03-24",1,0,0,11,0,0,0,34.96090002,63.10189932
"1653",1653,"Badghis","2020-03-23",1,0,0,11,0,0,0,34.96090002,63.10189932
"1654",1654,"Badghis","2020-03-22",1,0,0,11,1,0,0,34.96090002,63.10189932
"1655",1655,"Badghis","2020-03-21",0,0,0,11,0,0,0,34.96090002,63.10189932
"1656",1656,"Badghis","2020-03-20",0,0,0,11,0,0,0,34.96090002,63.10189932
"1657",1657,"Badghis","2020-03-19",0,0,0,11,0,0,0,34.96090002,63.10189932
"1658",1658,"Badghis","2020-03-18",0,0,0,11,0,0,0,34.96090002,63.10189932
"1659",1659,"Badghis","2020-03-17",0,0,0,11,0,0,0,34.96090002,63.10189932
"1660",1660,"Badghis","2020-03-16",0,0,0,11,0,0,0,34.96090002,63.10189932
"1661",1661,"Badghis","2020-03-15",0,0,0,11,0,0,0,34.96090002,63.10189932
"1662",1662,"Badghis","2020-03-14",0,0,0,11,0,0,0,34.96090002,63.10189932
"1663",1663,"Badghis","2020-03-13",0,0,0,11,0,0,0,34.96090002,63.10189932
"1664",1664,"Badghis","2020-03-12",0,0,0,11,0,0,0,34.96090002,63.10189932
"1665",1665,"Badghis","2020-03-11",0,0,0,11,0,0,0,34.96090002,63.10189932
"1666",1666,"Badghis","2020-03-10",0,0,0,11,0,0,0,34.96090002,63.10189932
"1667",1667,"Badghis","2020-03-09",0,0,0,11,0,0,0,34.96090002,63.10189932
"1668",1668,"Badghis","2020-03-08",0,0,0,11,0,0,0,34.96090002,63.10189932
"1669",1669,"Badghis","2020-03-07",0,0,0,11,0,0,0,34.96090002,63.10189932
"1670",1670,"Badghis","2020-03-06",0,0,0,11,0,0,0,34.96090002,63.10189932
"1671",1671,"Badghis","2020-03-05",0,0,0,11,0,0,0,34.96090002,63.10189932
"1672",1672,"Badghis","2020-03-04",0,0,0,11,0,0,0,34.96090002,63.10189932
"1673",1673,"Badghis","2020-03-03",0,0,0,11,0,0,0,34.96090002,63.10189932
"1674",1674,"Badghis","2020-03-02",0,0,0,11,0,0,0,34.96090002,63.10189932
"1675",1675,"Badghis","2020-03-01",0,0,0,11,0,0,0,34.96090002,63.10189932
"1676",1676,"Badghis","2020-02-29",0,0,0,11,0,0,0,34.96090002,63.10189932
"1677",1677,"Badghis","2020-02-28",0,0,0,11,0,0,0,34.96090002,63.10189932
"1678",1678,"Badghis","2020-02-27",0,0,0,11,0,0,0,34.96090002,63.10189932
"1679",1679,"Badghis","2020-02-26",0,0,0,11,0,0,0,34.96090002,63.10189932
"1680",1680,"Badghis","2020-02-25",0,0,0,11,NA,NA,NA,34.96090002,63.10189932
"1681",1681,"Parwan","2020-05-04",9,2,NA,10,0,2,NA,34.93408388,69.12386675
"1682",1682,"Parwan","2020-05-03",9,0,0,10,2,0,0,34.93408388,69.12386675
"1683",1683,"Parwan","2020-05-02",7,0,0,10,0,0,0,34.93408388,69.12386675
"1684",1684,"Parwan","2020-05-01",7,0,0,10,1,0,0,34.93408388,69.12386675
"1685",1685,"Parwan","2020-04-30",6,0,0,10,2,0,0,34.93408388,69.12386675
"1686",1686,"Parwan","2020-04-29",4,0,0,10,0,0,0,34.93408388,69.12386675
"1687",1687,"Parwan","2020-04-28",4,0,0,10,0,0,0,34.93408388,69.12386675
"1688",1688,"Parwan","2020-04-27",4,0,0,10,0,0,0,34.93408388,69.12386675
"1689",1689,"Parwan","2020-04-26",5,0,0,10,0,0,0,34.93408388,69.12386675
"1690",1690,"Parwan","2020-04-25",5,0,0,10,1,0,0,34.93408388,69.12386675
"1691",1691,"Parwan","2020-04-24",4,0,0,10,2,0,0,34.93408388,69.12386675
"1692",1692,"Parwan","2020-04-23",2,0,0,10,0,0,0,34.93408388,69.12386675
"1693",1693,"Parwan","2020-04-22",2,0,0,10,1,0,0,34.93408388,69.12386675
"1694",1694,"Parwan","2020-04-21",1,0,0,10,0,0,0,34.93408388,69.12386675
"1695",1695,"Parwan","2020-04-20",1,0,0,10,0,0,0,34.93408388,69.12386675
"1696",1696,"Parwan","2020-04-19",1,0,0,10,0,0,0,34.93408388,69.12386675
"1697",1697,"Parwan","2020-04-18",1,0,0,10,0,0,0,34.93408388,69.12386675
"1698",1698,"Parwan","2020-04-17",1,0,0,10,0,0,0,34.93408388,69.12386675
"1699",1699,"Parwan","2020-04-16",1,0,0,10,0,0,0,34.93408388,69.12386675
"1700",1700,"Parwan","2020-04-15",1,0,0,10,0,0,0,34.93408388,69.12386675
"1701",1701,"Parwan","2020-04-14",1,0,0,10,0,0,0,34.93408388,69.12386675
"1702",1702,"Parwan","2020-04-13",1,0,0,10,0,0,0,34.93408388,69.12386675
"1703",1703,"Parwan","2020-04-12",1,0,0,10,0,0,0,34.93408388,69.12386675
"1704",1704,"Parwan","2020-04-11",1,0,0,10,0,0,0,34.93408388,69.12386675
"1705",1705,"Parwan","2020-04-10",1,0,0,10,1,0,0,34.93408388,69.12386675
"1706",1706,"Parwan","2020-04-09",0,0,0,10,0,0,0,34.93408388,69.12386675
"1707",1707,"Parwan","2020-04-08",0,0,0,10,0,0,0,34.93408388,69.12386675
"1708",1708,"Parwan","2020-04-07",0,0,0,10,0,0,0,34.93408388,69.12386675
"1709",1709,"Parwan","2020-04-06",0,0,0,10,0,0,0,34.93408388,69.12386675
"1710",1710,"Parwan","2020-04-05",0,0,0,10,0,0,0,34.93408388,69.12386675
"1711",1711,"Parwan","2020-04-04",0,0,0,10,0,0,0,34.93408388,69.12386675
"1712",1712,"Parwan","2020-04-03",0,0,0,10,0,0,0,34.93408388,69.12386675
"1713",1713,"Parwan","2020-04-02",0,0,0,10,0,0,0,34.93408388,69.12386675
"1714",1714,"Parwan","2020-04-01",0,0,0,10,0,0,0,34.93408388,69.12386675
"1715",1715,"Parwan","2020-03-31",0,0,0,10,0,0,0,34.93408388,69.12386675
"1716",1716,"Parwan","2020-03-30",0,0,0,10,0,0,0,34.93408388,69.12386675
"1717",1717,"Parwan","2020-03-29",0,0,0,10,0,0,0,34.93408388,69.12386675
"1718",1718,"Parwan","2020-03-28",0,0,0,10,0,0,0,34.93408388,69.12386675
"1719",1719,"Parwan","2020-03-27",0,0,0,10,0,0,0,34.93408388,69.12386675
"1720",1720,"Parwan","2020-03-26",0,0,0,10,0,0,0,34.93408388,69.12386675
"1721",1721,"Parwan","2020-03-25",0,0,0,10,0,0,0,34.93408388,69.12386675
